Piece,N,Label SD,Beat pos,SD pos,SD,Clave_?,Section,Virtual SD,Tactus,Tempo,Clave,Bass ,Guitar,Tres,Bongo,Bell,Cl_Dens,Bs_Dens,Gt_Dens,Tr_Dens,Bn_Dens,Bl_Dens
Song_2,7,39:11:00,3,3,11,Y,Son,139.9610625,0.887625,67.59611322,139.961461,,139.986612,,,,1.5,,3,,,
Song_2,7,39:12:00,3,4,12,N,Son,140.1829688,0.887625,67.59611322,,,140.22275,140.15157,,,,3,3,2.5,,
Song_2,7,39:13:00,4,1,13,Y,Son,140.404875,0.887625,67.59611322,140.417694,140.415882,140.423658,140.374409,,,1.5,3,3.5,3,,
Song_2,7,39:14:00,4,2,14,N,Son,140.6267813,0.88659375,67.67473829,,,140.652295,140.59802,,,,,3.5,3,,
Song_2,7,39:15:00,4,3,15,N,Son,140.8486875,0.8855625,67.75354647,,140.810651,140.850714,,,,,3.5,4,,,
Song_2,7,39:16:00,4,4,16,N,Son,141.0705938,0.88453125,67.83253842,,,141.067699,141.027304,,,,,4.5,3.5,,
Song_2,7,40:01:00,1,1,1,Y,Son,141.2925,0.8835,67.91171477,141.29409,,,,,,1.5,,,,,
Song_2,7,40:02:00,1,2,2,N,Son,141.513375,0.8835,67.91171477,,,141.495559,141.488785,,,,,4,3,,
Song_2,7,40:03:00,1,3,3,N,Son,141.73425,0.8835,67.91171477,,,141.748968,141.685475,,,,,4.5,3,,
Song_2,7,40:04:00,1,4,4,Y,Son,141.955125,0.8835,67.91171477,141.956702,141.933749,141.988597,141.914611,,,2,2,4,3.5,,
Song_2,7,40:05:00,2,1,5,N,Son,142.176,0.8835,67.91171477,,142.176516,142.218998,,,,,2,4.5,,,
Song_2,7,40:06:00,2,2,6,N,Son,142.396875,0.8835,67.91171477,,,142.40074,142.40068,,,,,4.5,3,,
Song_2,7,40:07:00,2,3,7,Y,Son,142.61775,0.8835,67.91171477,142.615314,142.629276,142.611994,142.611206,,,1.5,2,4.5,3,,
Song_2,7,40:08:00,2,4,8,N,Son,142.838625,0.8835,67.91171477,,,142.829045,142.842207,,,,,4.5,3.5,,
Song_2,7,40:09:00,3,1,9,N,Son,143.0595,0.8835,67.91171477,,,,,143.027442,,,,,,,
Song_2,7,40:10:00,3,2,10,N,Son,143.280375,0.8835,67.91171477,,,143.285962,143.276867,,,,,4,3.5,,
Song_2,7,40:11:00,3,3,11,Y,Son,143.50125,0.8835,67.91171477,143.502147,,,,,,1.5,,,,,
Song_2,7,40:12:00,3,4,12,N,Son,143.722125,0.8835,67.91171477,,,143.74852,143.724837,,,,,4,3,,
Song_2,7,40:13:00,4,1,13,Y,Son,143.943,0.8835,67.91171477,143.942496,143.901215,143.951197,143.940605,143.971149,,2,2,4,3,5.5,
Song_2,7,40:14:00,4,2,14,N,Son,144.163875,0.88490625,67.80379277,,,,144.178871,,,,,,,,
Song_2,7,40:15:00,4,3,15,N,Son,144.38475,0.8863125,67.69621324,,144.333825,144.388898,,,,,1.5,3.5,,,
Song_2,7,40:16:00,4,4,16,N,Son,144.605625,0.88771875,67.58897455,,,144.611903,144.614528,144.60777,,,,3.5,3,4,
Song_2,7,41:01:00,1,1,1,Y,Son,144.8265,0.889125,67.48207507,144.826609,,144.86638,,144.858664,,2,,3,,4,
Song_2,7,41:02:00,1,2,2,N,Son,145.0487813,0.889125,67.48207507,,,145.085313,,145.065524,,,,3.5,,3.5,
Song_2,7,41:03:00,1,3,3,N,Son,145.2710625,0.889125,67.48207507,,,145.282632,,145.289004,,,,4,,4,
Song_2,7,41:04:00,1,4,4,Y,Son,145.4933438,0.889125,67.48207507,145.494827,145.475998,145.535673,145.48839,145.479642,,2.5,1.5,4,2.5,4,
Song_2,7,41:05:00,2,1,5,N,Son,145.715625,0.889125,67.48207507,,145.704879,145.783668,,,,,2,4,,,
Song_2,7,41:06:00,2,2,6,N,Son,145.9379063,0.889125,67.48207507,,,145.962691,145.974376,145.93573,,,,4,2,4,
Song_2,7,41:07:00,2,3,7,Y,Son,146.1601875,0.889125,67.48207507,146.174011,146.145836,146.166694,146.162686,146.152032,,2,2,4.5,2.5,4,
Song_2,7,41:08:00,2,4,8,N,Son,146.3824688,0.889125,67.48207507,,,146.427418,146.405066,146.378536,,,,4.5,2.5,4,
Song_2,7,41:09:00,3,1,9,N,Son,146.60475,0.889125,67.48207507,,,,,146.635894,,,,,,,
Song_2,7,41:10:00,3,2,10,N,Son,146.8270313,0.889125,67.48207507,,,146.851388,146.809667,146.810973,,,,4.5,2.5,4.5,
Song_2,7,41:11:00,3,3,11,Y,Son,147.0493125,0.889125,67.48207507,147.053306,,147.100752,,147.037049,,1.5,,4,,4,
Song_2,7,41:12:00,3,4,12,N,Son,147.2715938,0.889125,67.48207507,,,147.328846,147.254635,147.273948,,,,4,3,4,
Song_2,7,41:13:00,4,1,13,Y,Son,147.493875,0.889125,67.48207507,147.503712,147.492388,147.546595,147.478838,,,1.5,1.5,4,3,,
Song_2,7,41:14:00,4,2,14,N,Son,147.7161563,0.89128125,67.31881771,,,,147.719757,147.718901,,,,,,,
Song_2,7,41:15:00,4,3,15,N,Son,147.9384375,0.8934375,67.15634837,,147.898891,147.949639,,,,,1.5,4,,,
Song_2,7,41:16:00,4,4,16,N,Son,148.1607188,0.89559375,66.99466136,,,148.180685,148.12622,,,,,3.5,3,,
Song_2,7,42:01:00,1,1,1,Y,Son,148.383,0.89775,66.83375104,148.384554,,148.403566,,,,1.5,,4,,,
Song_2,7,42:02:00,1,2,2,N,Son,148.6074375,0.89775,66.83375104,,,148.616197,148.597478,,,,,4,3,,
Song_2,7,42:03:00,1,3,3,N,Son,148.831875,0.89775,66.83375104,,,148.834173,148.806547,,,,,4.5,3,,
Song_2,7,42:04:00,1,4,4,Y,Son,149.0563125,0.89775,66.83375104,149.041409,149.03433,149.050738,149.020713,,,2,1.5,4.5,3.5,,
Song_2,7,42:05:00,2,1,5,N,Son,149.28075,0.89775,66.83375104,,149.251428,149.281257,149.251467,,,,2,4.5,3.5,,
Song_2,7,42:06:00,2,2,6,N,Son,149.5051875,0.89775,66.83375104,,,149.500371,149.475489,,149.486218,,,4.5,3.5,,
Song_2,7,42:07:00,2,3,7,Y,Son,149.729625,0.89775,66.83375104,149.709947,149.665195,149.727048,149.690824,,149.695873,2,2,4.5,3.5,,
Song_2,7,42:08:00,2,4,8,N,Son,149.9540625,0.89775,66.83375104,,,149.963319,149.911959,,149.927888,,,4.5,4,,
Song_2,7,42:09:00,3,1,9,N,Son,150.1785,0.89775,66.83375104,,,150.175313,150.136917,,150.160757,,,5,4,,
Song_2,7,42:10:00,3,2,10,N,Montuno,150.4029375,0.89775,66.83375104,,,150.353767,,,,,,5,,,
Song_2,7,42:11:00,3,3,11,Y,Montuno,150.627375,0.89775,66.83375104,150.607136,,150.599542,150.584308,,150.634526,2,,5,4,,
Song_2,7,42:12:00,3,4,12,N,Montuno,150.8518125,0.89775,66.83375104,,,150.81462,150.826628,,,,,5,4,,
Song_2,7,42:13:00,4,1,13,Y,Montuno,151.07625,0.89775,66.83375104,151.060714,151.048017,151.045152,151.050884,,151.064743,2,1.5,5,4,,
Song_2,7,42:14:00,4,2,14,N,Montuno,151.3006875,0.89615625,66.95261011,,,,,,,,,,,,
Song_2,7,42:15:00,4,3,15,N,Montuno,151.525125,0.8945625,67.07189268,,151.437469,151.487543,151.488304,,151.51054,,1.5,4.5,3.5,,3
Song_2,7,42:16:00,4,4,16,N,Montuno,151.7495625,0.89296875,67.19160105,,,151.750485,151.721728,,151.72493,,,4,3.5,,3
Song_2,7,43:01:00,1,1,1,Y,Montuno,151.974,0.891375,67.31173748,151.975625,,151.967561,151.955879,,151.949406,1.5,,4,3.5,,3
Song_2,7,43:02:00,1,2,2,N,Montuno,152.1968438,0.891375,67.31173748,,,152.151723,,,,,,4.5,,,
Song_2,7,43:03:00,1,3,3,N,Montuno,152.4196875,0.891375,67.31173748,,,152.409194,152.392827,,152.37659,,,4,3.5,,3
Song_2,7,43:04:00,1,4,4,Y,Montuno,152.6425313,0.891375,67.31173748,152.62539,152.577486,152.641337,152.622395,,152.61487,1.5,1.5,4,3.5,,3
Song_2,7,43:05:00,2,1,5,N,Montuno,152.865375,0.891375,67.31173748,,152.841228,152.876665,152.858522,,152.837019,,2,4,3.5,,3.5
Song_2,7,43:06:00,2,2,6,N,Montuno,153.0882188,0.891375,67.31173748,,,153.110198,,,,,,4,,,
Song_2,7,43:07:00,2,3,7,Y,Montuno,153.3110625,0.891375,67.31173748,153.298492,153.243078,153.288364,153.293184,,153.286042,1.5,2.5,4.5,3.5,,3.5
Song_2,7,43:08:00,2,4,8,N,Montuno,153.5339063,0.891375,67.31173748,,,153.526335,153.515445,,153.525661,,,4.5,3.5,,3.5
Song_2,7,43:09:00,3,1,9,N,Montuno,153.75675,0.891375,67.31173748,,,153.770178,153.734833,,153.743017,,,4.5,3.5,,3.5
Song_2,7,43:10:00,3,2,10,N,Montuno,153.9795938,0.891375,67.31173748,,,153.972168,,,,,,4.5,,,
Song_2,7,43:11:00,3,3,11,Y,Montuno,154.2024375,0.891375,67.31173748,154.21503,,154.207595,154.186064,,154.187792,1.5,,4.5,3.5,,3.5
Song_2,7,43:12:00,3,4,12,N,Montuno,154.4252813,0.891375,67.31173748,,,154.418076,154.405388,,,,,4.5,3.5,,
Song_2,7,43:13:00,4,1,13,Y,Montuno,154.648125,0.891375,67.31173748,154.676732,154.647174,154.651537,154.643901,,154.644695,1.5,3,4.5,3.5,,3
Song_2,7,43:14:00,4,2,14,N,Montuno,154.8709688,0.8925,67.22689076,,,,,,,,,,,,
Song_2,7,43:15:00,4,3,15,N,Montuno,155.0938125,0.893625,67.14225766,,155.066741,155.073123,155.095216,,155.086006,,2.5,4.5,3.5,,3
Song_2,7,43:16:00,4,4,16,N,Montuno,155.3166563,0.89475,67.05783738,,,155.320902,155.329131,,155.314785,,,4,3.5,,3
Song_2,7,44:01:00,1,1,1,Y,Montuno,155.5395,0.895875,66.97362913,155.540302,,155.547142,155.546111,,155.537128,1.5,,4,3.5,,3
Song_2,7,44:02:00,1,2,2,N,Montuno,155.7634688,0.895875,66.97362913,,,155.762946,,,155.760428,,,4.5,,,3
Song_2,7,44:03:00,1,3,3,N,Montuno,155.9874375,0.895875,66.97362913,,,155.970862,155.981389,,,,,4.5,3.5,,
Song_2,7,44:04:00,1,4,4,Y,Montuno,156.2114063,0.895875,66.97362913,156.214021,,156.225193,156.193914,,156.21409,2,,4,3.5,,3
Song_2,7,44:05:00,2,1,5,N,Montuno,156.435375,0.895875,66.97362913,,156.424436,156.431037,156.445556,,156.440129,,1.5,4,3.5,,3.5
Song_2,7,44:06:00,2,2,6,N,Montuno,156.6593438,0.895875,66.97362913,,,156.684113,,,,,,4,,,
Song_2,7,44:07:00,2,3,7,Y,Montuno,156.8833125,0.895875,66.97362913,156.880028,156.842976,156.886256,156.866818,,156.882294,1.5,1.5,4.5,3.5,,3.5
Song_2,7,44:08:00,2,4,8,N,Montuno,157.1072813,0.895875,66.97362913,,,157.110057,,,157.112266,,,4.5,,,3.5
Song_2,7,44:09:00,3,1,9,N,Montuno,157.33125,0.895875,66.97362913,,,157.338044,157.311242,,157.336434,,,4.5,3,,3.5
Song_2,7,44:10:00,3,2,10,N,Montuno,157.5552188,0.895875,66.97362913,,,157.549756,,,,,,4.5,,,
Song_2,7,44:11:00,3,3,11,Y,Montuno,157.7791875,0.895875,66.97362913,157.777859,,157.779336,157.760312,,,1.5,,4.5,3,,
Song_2,7,44:12:00,3,4,12,N,Montuno,158.0031563,0.895875,66.97362913,,,158.016728,157.973116,,,,,4.5,3,,
Song_2,7,44:13:00,4,1,13,Y,Montuno,158.227125,0.895875,66.97362913,158.227537,158.236198,158.223522,158.218951,,158.211673,1.5,2,5,3,,2.5
Song_2,7,44:14:00,4,2,14,N,Montuno,158.4510938,0.89409375,67.10705673,,,158.428525,,,,,,5,,,
Song_2,7,44:15:00,4,3,15,N,Montuno,158.6750625,0.8923125,67.24101702,,158.624362,158.655154,158.648369,,,,2,5,3,,
Song_2,7,44:16:00,4,4,16,N,Montuno,158.8990313,0.89053125,67.37551321,,,158.915096,158.856842,,158.879221,,,4.5,3,,2
Song_2,7,45:01:00,1,1,1,Y,Montuno,159.123,0.88875,67.51054852,159.125508,,159.134604,159.104697,,159.108316,1.5,,4.5,3.5,,2
Song_2,7,45:02:00,1,2,2,N,Montuno,159.3451875,0.88875,67.51054852,,,159.342078,,,,,,4.5,,,
Song_2,7,45:03:00,1,3,3,N,Montuno,159.567375,0.88875,67.51054852,,,159.548084,159.523958,,,,,5,3.5,,
Song_2,7,45:04:00,1,4,4,Y,Montuno,159.7895625,0.88875,67.51054852,159.767174,,159.765266,159.752037,,159.7693,2,,5,3.5,,2
Song_2,7,45:05:00,2,1,5,N,Montuno,160.01175,0.88875,67.51054852,,159.992845,160.006466,160.006462,,160.0051,,1.5,5,3.5,,2.5
Song_2,7,45:06:00,2,2,6,N,Montuno,160.2339375,0.88875,67.51054852,,,160.212159,,,,,,5,,,
Song_2,7,45:07:00,2,3,7,Y,Montuno,160.456125,0.88875,67.51054852,160.45049,160.400604,160.448327,160.424515,,160.449185,1.5,1.5,4.5,3.5,,2.5
Song_2,7,45:08:00,2,4,8,N,Montuno,160.6783125,0.88875,67.51054852,,,160.665843,160.639923,,160.674759,,,4.5,3.5,,3
Song_2,7,45:09:00,3,1,9,N,Montuno,160.9005,0.88875,67.51054852,,,160.907147,160.888964,,160.887933,,,5,3.5,,3
Song_2,7,45:10:00,3,2,10,N,Montuno,161.1226875,0.88875,67.51054852,,,161.116656,,,,,,5,,,
Song_2,7,45:11:00,3,3,11,Y,Montuno,161.344875,0.88875,67.51054852,161.346133,,161.339205,161.349763,,161.321959,1.5,,5,3.5,,3
Song_2,7,45:12:00,3,4,12,N,Montuno,161.5670625,0.88875,67.51054852,,,161.585006,161.573755,,,,,4.5,3.5,,
Song_2,7,45:13:00,4,1,13,Y,Montuno,161.78925,0.88875,67.51054852,161.800862,161.77508,161.792691,161.80399,,161.76596,1.5,2,4.5,3.5,,3
Song_2,7,45:14:00,4,2,14,N,Montuno,162.0114375,0.8915625,67.29758149,,,,,,,,,,,,
Song_2,7,45:15:00,4,3,15,N,Montuno,162.233625,0.894375,67.08595388,,162.177628,162.201894,162.231216,,162.222815,,2,4.5,3.5,,3
Song_2,7,45:16:00,4,4,16,N,Montuno,162.4558125,0.8971875,66.87565308,,,162.438243,162.439878,,162.455715,,,4.5,3.5,,3.5
Song_2,7,46:01:00,1,1,1,Y,Montuno,162.678,0.9,66.66666667,162.680977,,162.664823,162.668127,,162.676323,1.5,,4.5,3.5,,3.5
Song_2,7,46:02:00,1,2,2,N,Montuno,162.903,0.9,66.66666667,,,162.882153,,,162.905095,,,4.5,,,3.5
Song_2,7,46:03:00,1,3,3,N,Montuno,163.128,0.9,66.66666667,,,163.086751,163.117317,,163.133467,,,4.5,3.5,,3.5
Song_2,7,46:04:00,1,4,4,Y,Montuno,163.353,0.9,66.66666667,163.358488,,163.273768,163.321541,,163.354229,1.5,,4.5,4,,4
Song_2,7,46:05:00,2,1,5,N,Montuno,163.578,0.9,66.66666667,,163.571601,163.564982,163.566314,,163.590238,,1.5,4.5,4,,4
Song_2,7,46:06:00,2,2,6,N,Montuno,163.803,0.9,66.66666667,,,163.758117,,,,,,4.5,,,
Song_2,7,46:07:00,2,3,7,Y,Montuno,164.028,0.9,66.66666667,164.022885,163.993108,164.004108,,,164.025136,1.5,1.5,4.5,,,4
Song_2,7,46:08:00,2,4,8,N,Montuno,164.253,0.9,66.66666667,,,164.260211,164.208116,,164.259845,,,4.5,3,,4
Song_2,7,46:09:00,3,1,9,N,Montuno,164.478,0.9,66.66666667,,,164.454626,164.453227,,164.483691,,,4.5,3,,4.5
Song_2,7,46:10:00,3,2,10,N,Montuno,164.703,0.9,66.66666667,,,164.679994,,,,,,4.5,,,
Song_2,7,46:11:00,3,3,11,Y,Montuno,164.928,0.9,66.66666667,164.918844,,164.895906,164.900862,,164.91975,1.5,,4.5,3,,4
Song_2,7,46:12:00,3,4,12,N,Montuno,165.153,0.9,66.66666667,,,165.099132,165.132891,,,,,4.5,3.5,,
Song_2,7,46:13:00,4,1,13,Y,Montuno,165.378,0.9,66.66666667,165.38852,165.350294,165.357132,165.37535,,165.377067,1.5,1.5,4.5,3,,3
Song_2,7,46:14:00,4,2,14,N,Montuno,165.603,0.898713542,66.76209628,,,165.593798,,,,,,4.5,,,
Song_2,7,46:15:00,4,3,15,N,Montuno,165.828,0.897427083,66.85779949,,165.79013,165.787325,165.803518,,165.806938,,1.5,4.5,3,,3
Song_2,7,46:16:00,4,4,16,N,Montuno,166.053,0.896140625,66.95377748,,,166.046636,166.04956,,166.035681,,,4.5,3.5,,3
Song_2,7,47:01:00,1,1,1,Y,Montuno,166.278,0.894854167,67.05003142,166.287736,,166.251638,166.269064,,166.264623,1.5,,5,3.5,,3.5
Song_2,7,47:02:00,1,2,2,N,Montuno,166.5017135,0.894854167,67.05003142,,166.447308,166.47897,,,,,1.5,4.5,,,
Song_2,7,47:03:00,1,3,3,N,Montuno,166.7254271,0.894854167,67.05003142,,166.663491,166.684097,166.696285,,,,2,4.5,4,,
Song_2,7,47:04:00,1,4,4,Y,Montuno,166.9491406,0.894854167,67.05003142,166.915839,166.901701,166.900228,166.922096,,166.938172,2,2.5,4.5,4.5,,3
Song_2,7,47:05:00,2,1,5,N,Montuno,167.1728542,0.894854167,67.05003142,,,167.149931,167.164232,,167.147144,,,4.5,4,,3
Song_2,7,47:06:00,2,2,6,N,Montuno,167.3965677,0.894854167,67.05003142,,,167.371281,,,,,,4.5,,,
Song_2,7,47:07:00,2,3,7,Y,Montuno,167.6202813,0.894854167,67.05003142,167.602847,167.570367,167.581056,167.582234,,167.587228,1.5,3,5,4,,3
Song_2,7,47:08:00,2,4,8,N,Montuno,167.8439948,0.894854167,67.05003142,,,167.801506,167.799619,,167.823902,,,4.5,4.5,,3.5
Song_2,7,47:09:00,3,1,9,N,Montuno,168.0677083,0.894854167,67.05003142,,,168.044817,168.04331,,168.043143,,,5,4.5,,3
Song_2,7,47:10:00,3,2,10,N,Montuno,168.2914219,0.894854167,67.05003142,,,168.252618,,,,,,4.5,,,
Song_2,7,47:11:00,3,3,11,Y,Montuno,168.5151354,0.894854167,67.05003142,168.490243,,168.472654,168.486387,,168.485362,1.5,,5,3.5,,3
Song_2,7,47:12:00,3,4,12,N,Montuno,168.738849,0.894854167,67.05003142,,,168.714123,168.723021,,,,,4.5,3.5,,
Song_2,7,47:13:00,4,1,13,Y,Montuno,168.9625625,0.894854167,67.05003142,168.958122,168.937947,168.949912,168.943539,,168.939267,1.5,3,4.5,3.5,,3
Song_2,7,47:14:00,4,2,14,N,Montuno,169.186276,0.893489583,67.15243369,,,169.177434,,,,,,4.5,,,
Song_2,7,47:15:00,4,3,15,N,Montuno,169.4099896,0.892125,67.25514922,,169.357583,169.383261,169.364802,,,,3,4.5,3.5,,
Song_2,7,47:16:00,4,4,16,N,Montuno,169.6337031,0.890760417,67.35817946,,,169.636466,169.594715,,169.617883,,,4.5,3.5,,2.5
Song_2,7,48:01:00,1,1,1,Y,Montuno,169.8574167,0.889395833,67.46152585,169.843826,,169.839255,169.831934,,169.845366,1.5,,4.5,3.5,,2.5
Song_2,7,48:02:00,1,2,2,N,Montuno,170.0797656,0.889395833,67.46152585,,,170.024281,,,170.061047,,,5,,,3
Song_2,7,48:03:00,1,3,3,N,Montuno,170.3021146,0.889395833,67.46152585,,,170.244124,170.291201,,170.289157,,,5,3.5,,3
Song_2,7,48:04:00,1,4,4,Y,Montuno,170.5244635,0.889395833,67.46152585,170.519456,,170.518959,170.513013,,170.516501,1.5,,4.5,3.5,,3
Song_2,7,48:05:00,2,1,5,N,Montuno,170.7468125,0.889395833,67.46152585,,170.734743,170.741806,170.735566,,170.735618,,1.5,4.5,3.5,,3.5
Song_2,7,48:06:00,2,2,6,N,Montuno,170.9691615,0.889395833,67.46152585,,,170.953093,,,,,,4.5,,,
Song_2,7,48:07:00,2,3,7,Y,Montuno,171.1915104,0.889395833,67.46152585,171.199924,171.16379,171.191511,171.171067,,171.202343,1.5,1.5,4.5,3.5,,3.5
Song_2,7,48:08:00,2,4,8,N,Montuno,171.4138594,0.889395833,67.46152585,,,171.410425,171.380378,,171.4285,,,4.5,3.5,,4
Song_2,7,48:09:00,3,1,9,N,Montuno,171.6362083,0.889395833,67.46152585,,,171.633535,171.615179,,171.6497,,,5,3.5,,4
Song_2,7,48:10:00,3,2,10,N,Montuno,171.8585573,0.889395833,67.46152585,,,171.848177,,,,,,4.5,,,
Song_2,7,48:11:00,3,3,11,Y,Montuno,172.0809063,0.889395833,67.46152585,172.087388,,172.054546,,,,1.5,,4.5,,,
Song_2,7,48:12:00,3,4,12,N,Montuno,172.3032552,0.889395833,67.46152585,,,172.308557,172.27957,,,,,4.5,3,,
Song_2,7,48:13:00,4,1,13,Y,Montuno,172.5256042,0.889395833,67.46152585,172.523889,172.536181,172.503607,172.516683,,172.5174,1.5,2,5,3.5,,3
Song_2,7,48:14:00,4,2,14,N,Montuno,172.7479531,0.889859375,67.42638409,,,,,,,,,,,,
Song_2,7,48:15:00,4,3,15,N,Montuno,172.9703021,0.890322917,67.39127892,,172.939637,172.932229,172.947928,,,,2,4.5,3,,
Song_2,7,48:16:00,4,4,16,N,Montuno,173.192651,0.890786458,67.35621028,,,173.110534,173.164205,,173.175613,,,4.5,3.5,,2.5
Song_2,7,49:01:00,1,1,1,Y,Montuno,173.415,0.89125,67.32117812,173.418154,,173.391913,173.395915,,173.399798,1.5,,4.5,3,,2.5
Song_2,7,49:02:00,1,2,2,N,Montuno,173.6378125,0.89125,67.32117812,,173.581123,173.6269,,,,,1.5,4.5,,,
Song_2,7,49:03:00,1,3,3,N,Montuno,173.860625,0.89125,67.32117812,,173.790784,173.826525,173.833642,,,,2,4.5,3,,
Song_2,7,49:04:00,1,4,4,Y,Montuno,174.0834375,0.89125,67.32117812,174.069467,174.025168,174.059,174.053474,,174.072996,2,2.5,4,3.5,,2
Song_2,7,49:05:00,2,1,5,N,Montuno,174.30625,0.89125,67.32117812,,,174.284355,174.301091,,174.29706,,,4.5,3.5,,2.5
Song_2,7,49:06:00,2,2,6,N,Montuno,174.5290625,0.89125,67.32117812,,,174.521261,,,,,,4,,,
Song_2,7,49:07:00,2,3,7,Y,Montuno,174.751875,0.89125,67.32117812,174.738231,174.701086,174.718776,174.726616,,,1.5,2.5,4.5,3.5,,
Song_2,7,49:08:00,2,4,8,N,Montuno,174.9746875,0.89125,67.32117812,,,174.949685,174.944896,,174.970738,,,4.5,3.5,,2.5
Song_2,7,49:09:00,3,1,9,N,Montuno,175.1975,0.89125,67.32117812,,,175.170965,175.188094,,175.197598,,,4.5,3.5,,3
Song_2,7,49:10:00,3,2,10,N,Montuno,175.4203125,0.89125,67.32117812,,,175.402969,,,,,,4.5,,,
Song_2,7,49:11:00,3,3,11,Y,Montuno,175.643125,0.89125,67.32117812,175.650174,,175.652345,,,175.619851,1.5,,4.5,,,2.5
Song_2,7,49:12:00,3,4,12,N,Montuno,175.8659375,0.89125,67.32117812,,,175.864934,175.863804,,,,,4.5,3,,
Song_2,7,49:13:00,4,1,13,Y,Montuno,176.08875,0.89125,67.32117812,176.098914,176.083748,176.061256,176.091907,,176.07829,1.5,2,4.5,3,,3
Song_2,7,49:14:00,4,2,14,N,Montuno,176.3115625,0.8926875,67.21277043,,,,,,,,,,,,
Song_2,7,49:15:00,4,3,15,N,Montuno,176.534375,0.894125,67.10471131,,176.505035,176.514362,176.527521,,176.524927,,2.5,4.5,3,,2.5
Song_2,7,49:16:00,4,4,16,N,Montuno,176.7571875,0.8955625,66.99699909,,,176.762892,176.743496,,176.765473,,,4,3,,3
Song_2,7,50:01:00,1,1,1,Y,Montuno,176.98,0.897,66.88963211,176.979747,,176.986391,176.980255,,176.983722,1.5,,4,3,,3
Song_2,7,50:02:00,1,2,2,N,Montuno,177.20425,0.897,66.88963211,,,177.210096,,,177.185041,,,4,,,3
Song_2,7,50:03:00,1,3,3,N,Montuno,177.4285,0.897,66.88963211,,,177.401334,177.439549,,177.430553,,,4.5,3,,3.5
Song_2,7,50:04:00,1,4,4,Y,Montuno,177.65275,0.897,66.88963211,177.658933,,177.639724,177.655635,,177.66162,1.5,,4.5,3.5,,3.5
Song_2,7,50:05:00,2,1,5,N,Montuno,177.877,0.897,66.88963211,,177.871009,177.88407,177.894609,,177.889784,,1.5,4,3.5,,4
Song_2,7,50:06:00,2,2,6,N,Montuno,178.10125,0.897,66.88963211,,,178.07888,,,,,,4,,,
Song_2,7,50:07:00,2,3,7,Y,Montuno,178.3255,0.897,66.88963211,178.336448,178.332959,178.314332,178.322673,,178.338994,1.5,1.5,4.5,3.5,,4
Song_2,7,50:08:00,2,4,8,N,Montuno,178.54975,0.897,66.88963211,,,178.557405,178.54396,,178.571406,,,4.5,3.5,,4
Song_2,7,50:09:00,3,1,9,N,Montuno,178.774,0.897,66.88963211,,,178.788809,178.775227,,178.797114,,,4.5,3.5,,4
Song_2,7,50:10:00,3,2,10,N,Montuno,178.99825,0.897,66.88963211,,,178.973055,,,,,,5,,,
Song_2,7,50:11:00,3,3,11,Y,Montuno,179.2225,0.897,66.88963211,179.244014,,179.230114,,,179.236645,1.5,,4.5,,,3.5
Song_2,7,50:12:00,3,4,12,N,Montuno,179.44675,0.897,66.88963211,,,179.472206,179.445593,,,,,4.5,3,,
Song_2,7,50:13:00,4,1,13,Y,Montuno,179.671,0.897,66.88963211,179.697022,179.677207,179.677834,179.684008,,179.676962,1.5,2.5,4.5,3,,3
Song_2,7,50:14:00,4,2,14,N,Montuno,179.89525,0.89825,66.79654884,,,179.908066,,,,,,4.5,,,
Song_2,7,50:15:00,4,3,15,N,Montuno,180.1195,0.8995,66.70372429,,180.097147,180.108038,180.110699,,180.106867,,2.5,4.5,3,,3
Song_2,7,50:16:00,4,4,16,N,Montuno,180.34375,0.90075,66.61115737,,,180.334632,180.337183,,180.341325,,,4.5,3,,3.5
Song_2,7,51:01:00,1,1,1,Y,Montuno,180.568,0.902,66.51884701,180.569909,,180.579024,180.581132,,180.570374,1.5,,4.5,3,,3
Song_2,7,51:02:00,1,2,2,N,Montuno,180.7935,0.902,66.51884701,,180.82486,180.779094,,,,,1.5,5,,,
Song_2,7,51:03:00,1,3,3,N,Montuno,181.019,0.902,66.51884701,,181.007511,180.986581,181.006599,,,,2,4.5,3,,
Song_2,7,51:04:00,1,4,4,Y,Montuno,181.2445,0.902,66.51884701,181.256281,181.22829,181.222436,181.231515,,181.227005,1.5,2.5,5,3.5,,3
Song_2,7,51:05:00,2,1,5,N,Montuno,181.47,0.902,66.51884701,,,181.452681,181.469812,,181.454973,,,5,3.5,,3
Song_2,7,51:06:00,2,2,6,N,Montuno,181.6955,0.902,66.51884701,,,181.692592,,,,,,4.5,,,
Song_2,7,51:07:00,2,3,7,Y,Montuno,181.921,0.902,66.51884701,181.925394,181.882812,181.892054,181.896509,,181.897403,1.5,2.5,5,3.5,,3
Song_2,7,51:08:00,2,4,8,N,Montuno,182.1465,0.902,66.51884701,,,182.137048,182.136549,,182.129287,,,4.5,3.5,,3
Song_2,7,51:09:00,3,1,9,N,Montuno,182.372,0.902,66.51884701,,,182.342214,182.373098,,182.354152,,,4.5,3.5,,3
Song_2,7,51:10:00,3,2,10,N,Montuno,182.5975,0.902,66.51884701,,,182.566367,,,,,,5,,,
Song_2,7,51:11:00,3,3,11,Y,Montuno,182.823,0.902,66.51884701,182.824513,,182.803564,182.822744,,182.813592,1.5,,4.5,3.5,,3
