Session,Inst,Tala,Label,Matra,Half cycle,Vibhag,Beat pos,Half beat,Cadence,Tabla solo,Virtual beat,Tactus,Tempo,Inst,Tabla,Inst Density,Tabla Density,Inst Peak,Tabla Peak,Inst Player,Tabla Player 
DebBh,Guitar,Drut teental,10:10,10,2,3,2,,,,1460.081001,0.543963542,110.3015099,1460.020326,1460.047978,4.5,7,0.094057,0.236659,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,10:11,11,2,3,3,,,,1460.216992,0.543963542,110.3015099,1460.190963,1460.181644,5.5,7,0.241761,0.050986,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,10:12,12,2,3,4,,,,1460.352983,0.543963542,110.3015099,,1460.320827,,7,,0.250678,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,10:13,13,2,4,1,,,,1460.488974,0.543963542,110.3015099,1460.473845,1460.468751,6.5,7,0.322193,0.100419,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,10:14,14,2,4,2,,,,1460.624965,0.541330729,110.8379716,,1460.592467,,7,,0.155715,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,10:15,15,2,4,3,,,,1460.760956,0.538697917,111.3796771,1460.733777,1460.719885,7,7.5,0.199421,0.089884,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,10:16,16,2,4,4,,,,1460.896947,0.536065104,111.9267036,,1460.869575,,7.5,,0.128983,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,11:01,1,1,1,1,,,,1461.032938,0.533432292,112.4791299,1461.014716,1461.001401,6.5,7.5,0.564083,0.141872,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,11:02,2,1,1,2,,,,1461.166296,0.533432292,112.4791299,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,11:03,3,1,1,3,,,,1461.299654,0.533432292,112.4791299,,1461.274759,,7,,0.096736,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,11:04,4,1,1,4,,,,1461.433012,0.533432292,112.4791299,1461.42086,1461.436174,7,7,0.2168,0.193989,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,11:05,5,1,2,1,,,,1461.56637,0.533432292,112.4791299,1461.587423,1461.564897,7,7,0.105844,0.064468,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,11:06,6,1,2,2,,,,1461.699728,0.533432292,112.4791299,1461.691777,1461.68735,7,7,0.269616,0.100254,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,11:07,7,1,2,3,,,,1461.833086,0.533432292,112.4791299,,1461.834307,,7,,0.061893,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,11:08,8,1,2,4,,,,1461.966444,0.533432292,112.4791299,,1461.956169,,7,,0.086321,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,11:09,9,2,3,1,,,,1462.099802,0.533432292,112.4791299,1462.093248,1462.088736,6.5,7,0.300955,0.128447,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,11:10,10,2,3,2,,,,1462.23316,0.533432292,112.4791299,,1462.238206,,7,,0.188192,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,11:11,11,2,3,3,,,,1462.366518,0.533432292,112.4791299,1462.372811,1462.372347,5.5,7,0.177232,0.202399,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,11:12,12,2,3,4,,,,1462.499876,0.533432292,112.4791299,,1462.513792,,7,,0.218145,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,11:13,13,2,4,1,,,,1462.633234,0.533432292,112.4791299,1462.639103,1462.655614,6,7,0.21963,0.163481,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,11:14,14,2,4,2,,,,1462.766592,0.536740885,111.7857828,1462.770751,1462.784654,6,7,0.111075,0.183336,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,11:15,15,2,4,3,,,,1462.899951,0.540049479,111.1009312,1462.908107,1462.921616,6.5,7,0.237521,0.079539,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,11:16,16,2,4,4,,,,1463.033309,0.543358073,110.4244199,,1463.042433,,7,,0.133003,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,12:01,1,1,1,1,,,,1463.166667,0.546666667,109.7560975,1463.194412,1463.170615,7,7.5,0.671441,0.330893,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,12:02,2,1,1,2,,,,1463.303333,0.546666667,109.7560975,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,12:03,3,1,1,3,,,,1463.44,0.546666667,109.7560975,1463.467526,,7,,0.103085,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,12:04,4,1,1,4,,,,1463.576667,0.546666667,109.7560975,1463.639285,1463.622768,7,6.5,0.141308,0.112439,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,12:05,5,1,2,1,,,,1463.713333,0.546666667,109.7560975,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,12:06,6,1,2,2,,,,1463.85,0.546666667,109.7560975,1463.875181,1463.881666,7.5,6.5,0.416044,0.143692,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,12:07,7,1,2,3,,,,1463.986667,0.546666667,109.7560975,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,12:08,8,1,2,4,,,,1464.123333,0.546666667,109.7560975,1464.149123,,7,,0.117219,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,12:09,9,2,3,1,,,,1464.26,0.546666667,109.7560975,1464.285922,1464.290207,7,6.5,0.255165,0.210556,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,12:10,10,2,3,2,,,,1464.396667,0.546666667,109.7560975,1464.431068,1464.444634,7.5,6.5,0.106754,0.165524,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,12:11,11,2,3,3,,,,1464.533333,0.546666667,109.7560975,1464.541118,,8,,0.217588,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,12:12,12,2,3,4,,,,1464.67,0.546666667,109.7560975,1464.71286,1464.693614,7.5,6,0.125735,0.274156,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,12:13,13,2,4,1,,,,1464.806667,0.546666667,109.7560975,1464.845041,1464.817855,7.5,6,0.329374,0.09285,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,12:14,14,2,4,2,,,,1464.943333,0.545833333,109.9236641,,1464.951478,,6,,0.234942,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,12:15,15,2,4,3,,,,1465.08,0.545,110.0917431,1465.104267,1465.087897,7.5,6,0.139156,0.071757,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,12:16,16,2,4,4,,,,1465.216667,0.544166667,110.2603369,,1465.22242,,6,,0.190542,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,13:01,1,1,1,1,,,,1465.353333,0.543333333,110.4294479,1465.362431,1465.349203,7.5,6.5,0.535407,0.150823,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,13:02,2,1,1,2,,,,1465.489167,0.543333333,110.4294479,,1465.496271,,7,,0.14189,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,13:03,3,1,1,3,,,,1465.625,0.543333333,110.4294479,1465.650323,1465.623109,6.5,7,0.16946,0.069163,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,13:04,4,1,1,4,,,,1465.760833,0.543333333,110.4294479,,1465.767683,,7.5,,0.101111,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,13:05,5,1,2,1,,,,1465.896667,0.543333333,110.4294479,,1465.898717,,7,,0.062067,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,13:06,6,1,2,2,,,,1466.0325,0.543333333,110.4294479,,1466.02978,,7.5,,0.121354,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,13:07,7,1,2,3,,,,1466.168333,0.543333333,110.4294479,,1466.155128,,7.5,,0.073214,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,13:08,8,1,2,4,,,,1466.304167,0.543333333,110.4294479,1466.329662,1466.302587,7,7,0.157191,0.135356,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,13:09,9,2,3,1,,,,1466.44,0.543333333,110.4294479,1466.447082,1466.434309,6.5,7.5,0.212257,0.187011,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,13:10,10,2,3,2,,,,1466.575833,0.543333333,110.4294479,,1466.579898,,7.5,,0.15399,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,13:11,11,2,3,3,,,,1466.711667,0.543333333,110.4294479,1466.721932,1466.709738,6,7.5,0.210002,0.116084,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,13:12,12,2,3,4,,,,1466.8475,0.543333333,110.4294479,,1466.844996,,7.5,,0.096438,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,13:13,13,2,4,1,,,,1466.983333,0.543333333,110.4294479,1467.000928,1466.980626,5.5,7.5,0.334973,0.113269,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,13:14,14,2,4,2,,,,1467.119167,0.543333333,110.4294479,,1467.112574,,7.5,,0.138362,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,13:15,15,2,4,3,,,,1467.255,0.543333333,110.4294478,1467.263352,1467.26023,6,7.5,0.218067,0.058363,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,13:16,16,2,4,4,,,,1467.390833,0.543333333,110.4294478,,1467.386253,,7.5,,0.137166,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,14:01,1,1,1,1,,,,1467.526667,0.543333333,110.4294478,1467.528003,1467.512087,6,7.5,0.311804,0.153686,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,14:02,2,1,1,2,,,,1467.6625,0.543333333,110.4294478,,1467.660508,,7.5,,0.075193,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,14:03,3,1,1,3,,,,1467.798333,0.543333333,110.4294478,,1467.790965,,7.5,,0.102423,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,14:04,4,1,1,4,,,,1467.934167,0.543333333,110.4294478,1467.92012,1467.92734,5,7.5,0.225957,0.145379,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,14:05,5,1,2,1,,,,1468.07,0.543333333,110.4294478,1468.064456,,5,,0.117273,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,14:06,6,1,2,2,,,,1468.205833,0.543333333,110.4294478,1468.199777,1468.18013,5,7,0.214575,0.176037,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,14:07,7,1,2,3,,,,1468.341667,0.543333334,110.4294478,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,14:08,8,1,2,4,,,,1468.4775,0.543333333,110.4294478,1468.456665,1468.4556,4.5,6.5,0.135093,0.122459,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,14:09,9,2,3,1,,,,1468.613333,0.543333334,110.4294478,1468.587779,1468.588396,5,6.5,0.182157,0.136458,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,14:10,10,2,3,2,,,,1468.749167,0.543333333,110.4294478,,1468.736109,,6.5,,0.298721,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,14:11,11,2,3,3,,,,1468.885,0.543333333,110.4294478,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,14:12,12,2,3,4,,,,1469.020833,0.543333333,110.4294478,,1469.005272,,6,,0.201829,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,14:13,13,2,4,1,,,,1469.156667,0.543333333,110.4294478,,1469.205788,,6,,0.065508,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,14:14,14,2,4,2,,,,1469.2925,0.5425,110.5990783,,1469.30664,,6,,0.102692,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,14:15,15,2,4,3,,,,1469.428333,0.541666667,110.7692308,1469.412394,,4.5,,0.123256,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,14:16,16,2,4,4,,,,1469.564167,0.540833333,110.9399075,,1469.561264,,5.5,,0.188072,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,15:01,1,1,1,1,,,,1469.7,0.54,111.1111111,1469.677076,1469.6883,4.5,5.5,0.302345,0.176662,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,15:02,2,1,1,2,,,,1469.835,0.54,111.1111111,1469.81673,,5,,0.245615,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,15:03,3,1,1,3,,,,1469.97,0.54,111.1111111,,1469.949042,,5,,0.072585,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,15:04,4,1,1,4,,,,1470.105,0.54,111.1111111,,1470.082588,,5.5,,0.231844,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,15:05,5,1,2,1,,,,1470.24,0.54,111.1111111,1470.246629,1470.221515,4,5.5,0.134802,0.16394,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,15:06,6,1,2,2,,,,1470.375,0.54,111.1111111,1470.3854,1470.358059,4.5,6,0.242678,0.205241,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,15:07,7,1,2,3,,,,1470.51,0.54,111.1111111,,1470.504245,,6,,0.123321,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,15:08,8,1,2,4,,,,1470.645,0.54,111.1111111,1470.63555,1470.646652,4,6,0.155867,0.153184,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,15:09,9,2,3,1,,,,1470.78,0.54,111.1111111,1470.775109,1470.787531,4.5,6,0.160183,0.100933,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,15:10,10,2,3,2,,,,1470.915,0.54,111.1111111,,1470.926348,,6.5,,0.284821,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,15:11,11,2,3,3,,,,1471.05,0.54,111.1111111,1471.040027,1471.052766,4.5,6.5,0.098538,0.111303,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,15:12,12,2,3,4,,,,1471.185,0.54,111.1111111,1471.197985,1471.176942,4.5,7,0.129787,0.246978,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,15:13,13,2,4,1,,,,1471.32,0.54,111.1111111,1471.312577,1471.304658,5,7,0.259665,0.118005,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,15:14,14,2,4,2,,,,1471.455,0.539166667,111.2828439,,1471.43711,,7,,0.213943,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,15:15,15,2,4,3,,,,1471.59,0.538333333,111.4551084,1471.582077,1471.573879,5.5,7,0.19034,0.136788,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,15:16,16,2,4,4,,,,1471.725,0.5375,111.627907,1471.713617,1471.706915,5.5,7,0.098522,0.068047,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,16:01,1,1,1,1,,,,1471.86,0.536666666,111.8012423,1471.853296,1471.839788,5.5,7.5,0.226408,0.130522,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,16:02,2,1,1,2,,,,1471.994167,0.536666666,111.8012423,1471.989221,1471.991997,6,7.5,0.291654,0.124463,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,16:03,3,1,1,3,,,,1472.128333,0.536666666,111.8012423,,1472.125066,,7.5,,0.113634,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,16:04,4,1,1,4,,,,1472.2625,0.536666666,111.8012423,1472.276193,1472.264253,6,7.5,0.099877,0.208068,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,16:05,5,1,2,1,,,,1472.396667,0.536666667,111.8012423,1472.408329,1472.39235,6,7.5,0.135262,0.078485,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,16:06,6,1,2,2,,,,1472.530833,0.536666666,111.8012423,1472.545204,1472.525352,6.5,7.5,0.307643,0.15319,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,16:07,7,1,2,3,,,,1472.665,0.536666667,111.8012423,,1472.64769,,7.5,,0.088287,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,16:08,8,1,2,4,,,,1472.799167,0.536666666,111.8012423,1472.822839,1472.798424,6,7.5,0.169361,0.159669,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,16:09,9,2,3,1,,,,1472.933333,0.536666666,111.8012423,1472.95458,1472.929495,6.5,7.5,0.109434,0.146952,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,16:10,10,2,3,2,,,,1473.0675,0.536666666,111.8012423,1473.078,1473.076626,6.5,7.5,0.216675,0.162534,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,16:11,11,2,3,3,,,,1473.201667,0.536666666,111.8012423,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,16:12,12,2,3,4,,,,1473.335833,0.536666666,111.8012423,1473.332034,1473.346306,6,7,0.230275,0.237678,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,16:13,13,2,4,1,,,,1473.47,0.536666666,111.8012423,1473.448607,,6.5,,0.142659,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,16:14,14,2,4,2,,,,1473.604167,0.54,111.1111111,,1473.615697,,6.5,,0.264596,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,16:15,15,2,4,3,,,,1473.738333,0.543333333,110.4294479,1473.721773,,5.5,,0.174025,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,16:16,16,2,4,4,,,,1473.8725,0.546666667,109.7560976,,1473.890843,,6,,0.091308,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,17:01,1,1,1,1,,,,1474.006667,0.55,109.0909091,1473.986608,1474.008979,5.5,6,0.146071,0.141559,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,17:02,2,1,1,2,,,,1474.144167,0.55,109.0909091,,1474.159371,,6,,0.102537,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,17:03,3,1,1,3,,,,1474.281667,0.55,109.0909091,,1474.298579,,6,,0.096606,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,17:04,4,1,1,4,,,,1474.419167,0.55,109.0909091,1474.439996,1474.432575,5,6,0.195796,0.158219,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,17:05,5,1,2,1,,,,1474.556667,0.55,109.0909091,1474.561784,,5,,0.35717,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,17:06,6,1,2,2,,,,1474.694167,0.55,109.0909091,,1474.663143,,5.5,,0.108547,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,17:07,7,1,2,3,,,,1474.831667,0.55,109.0909091,,1474.802783,,5.5,,0.099838,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,17:08,8,1,2,4,,,,1474.969167,0.55,109.0909091,,1474.960576,,5.5,,0.094687,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,17:09,9,2,3,1,,,,1475.106667,0.55,109.0909091,,1475.078283,,5.5,,0.12315,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,17:10,10,2,3,2,,,,1475.244167,0.55,109.0909091,,1475.246312,,6,,0.143583,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,17:11,11,2,3,3,,,,1475.381667,0.55,109.0909091,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,17:12,12,2,3,4,,,,1475.519167,0.55,109.0909091,1475.538064,1475.520524,5,6,0.152298,0.241657,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,17:13,13,2,4,1,,,,1475.656667,0.55,109.0909091,1475.666492,1475.675617,5.5,6,0.385572,0.079357,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,17:14,14,2,4,2,,,,1475.794167,0.545833333,109.9236641,,1475.818554,,6.5,,0.160156,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,17:15,15,2,4,3,,,,1475.931667,0.541666667,110.7692308,1475.951364,1475.941201,5.5,6.5,0.256569,0.08852,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,17:16,16,2,4,4,,,,1476.069167,0.5375,111.627907,,1476.077107,,6.5,,0.124842,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,18:01,1,1,1,1,,,,1476.206667,0.533333333,112.5,1476.210079,1476.208966,5,6.5,0.095497,0.119497,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,18:02,2,1,1,2,,,,1476.34,0.533333333,112.5,1476.352649,1476.347152,5.5,6.5,0.396325,0.091967,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,18:03,3,1,1,3,,,,1476.473333,0.533333334,112.5,,1476.500228,,6.5,,0.107608,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,18:04,4,1,1,4,,,,1476.606667,0.533333333,112.5,,1476.629096,,7,,0.080574,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,18:05,5,1,2,1,,,,1476.74,0.533333333,112.5,1476.754274,1476.763913,5.5,7,0.116975,0.149733,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,18:06,6,1,2,2,,,,1476.873333,0.533333333,112.5,1476.88638,1476.90691,5.5,7,0.164911,0.221169,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,18:07,7,1,2,3,,,,1477.006667,0.533333333,112.5,,1477.038867,,7,,0.150102,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,18:08,8,1,2,4,,,,1477.14,0.533333333,112.5,1477.153221,1477.17394,6,7,0.197882,0.166461,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,18:09,9,2,3,1,,,,1477.273333,0.533333333,112.5,,1477.304559,,7,,0.248338,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,18:10,10,2,3,2,,,,1477.406667,0.533333333,112.5,1477.44222,1477.436343,7,7.5,0.138248,0.132341,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,18:11,11,2,3,3,,,,1477.54,0.533333334,112.5,1477.565392,1477.566204,7,7.5,0.126477,0.099052,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,18:12,12,2,3,4,,,,1477.673333,0.533333333,112.5,,1477.656906,,8,,0.411141,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,18:13,13,2,4,1,,,,1477.806667,0.533333333,112.5,,1477.825582,,7.5,,0.121419,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,18:14,14,2,4,2,,,,1477.94,0.537752604,111.5754708,1477.934294,1477.943233,7.5,7.5,0.268313,0.476273,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,18:15,15,2,4,3,,,,1478.073333,0.542171875,110.6660134,1478.063504,1478.083029,7.5,7.5,0.125056,0.244143,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,18:16,16,2,4,4,,,,1478.206667,0.546591146,109.7712622,1478.219815,1478.217386,7.5,7.5,0.197829,0.275011,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,19:01,1,1,1,1,,,,1478.34,0.551010417,108.8908634,1478.334437,1478.341932,8,8,0.153046,0.505417,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,19:02,2,1,1,2,,,,1478.477753,0.551010417,108.8908634,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,19:03,3,1,1,3,,,,1478.615505,0.551010417,108.8908634,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,19:04,4,1,1,4,,,,1478.753258,0.551010417,108.8908634,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,19:05,5,1,2,1,,,,1478.89101,0.551010417,108.8908634,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,19:06,6,1,2,2,,,,1479.028763,0.551010417,108.8908634,,1479.056341,,5.5,,0.202886,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,19:07,7,1,2,3,,,,1479.166516,0.551010417,108.8908634,1479.188062,,5,,0.093122,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,19:08,8,1,2,4,,,,1479.304268,0.551010417,108.8908634,,1479.348499,,5,,0.071979,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,19:09,9,2,3,1,,,,1479.442021,0.551010417,108.8908634,1479.456331,1479.480988,4,5,0.247172,0.080831,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,19:10,10,2,3,2,,,,1479.579773,0.551010417,108.8908634,,1479.613061,,5,,0.177608,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,19:11,11,2,3,3,,,,1479.717526,0.551010417,108.8908634,,1479.734128,,5,,0.123402,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,19:12,12,2,3,4,,,,1479.855279,0.551010417,108.8908634,1479.863615,1479.868238,3.5,5,0.342852,0.267916,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,19:13,13,2,4,1,,,,1479.993031,0.551010417,108.8908634,1480.012337,1479.997496,3.5,5,0.094387,0.130169,Debashish Bhattacharya,Gurdain Rayatt
